Image_ID,Mask_ID,Facemask_ID,Maskexists,Masknotexists,Face_Coordinates,Image_Coordinates,Image_CategoryID,Riskmask_ID,Non_riskmaskID,FileID,Maskweidth,Maskheight,Imagewidth,Imageheight,Mask_Price,Encryption_Key,Encryption_Method_SSN,Masked_Social_Security_Number,Masked_Credi_Number,Masked_DOB,Privacy_Policy_Reference_Number,Masked_Medical_Record,Data_Masking_Entity
77411,77411,,FALSE,FALSE,,,,115249,,,77431,76363,114947,114947,40790,114728,170430,931,170430,,,,
77412,77412,,FALSE,FALSE,,,,115250,,,77432,76364,114948,114948,40791,114729,170431,382,170431,,,,
77413,77413,,FALSE,FALSE,,,,115251,,,77433,76365,114949,114949,40792,114730,170432,0,170432,,,,
77414,77414,,FALSE,FALSE,,,,115252,,,77434,76366,114950,114950,40793,114731,170433,349,170433,,,,
77415,77415,,FALSE,FALSE,,,,115253,,,77435,76367,114951,114951,40794,114732,170434,543,170434,,,,
77416,77416,,FALSE,FALSE,,,,115254,,,77436,76368,114952,114952,40795,114733,170435,435,170435,,,,
77417,77417,,FALSE,FALSE,,,,115255,,,77437,76369,114953,114953,40796,114734,170436,399,170436,,,,
77418,77418,,FALSE,FALSE,,,,115256,,,77438,76370,114954,114954,40797,114735,170437,725,170437,,,,
77419,77419,,FALSE,FALSE,,,,115257,,,77439,76371,114955,114955,40798,114736,170438,387,170438,,,,
77420,77420,,FALSE,FALSE,,,,115258,,,77440,76372,114956,114956,40799,114737,170439,292,170439,,,,
77421,77421,,FALSE,FALSE,,,,115259,,,77441,76373,114957,114957,40800,114738,170440,659,170440,,,,
77422,77422,,FALSE,FALSE,,,,115260,,,77442,76374,114958,114958,40801,114739,170441,1398,170441,,,,
77423,77423,,FALSE,FALSE,,,,115261,,,77443,76375,114959,114959,40802,114740,170442,1164,170442,,,,
77424,77424,,FALSE,FALSE,,,,115262,,,77444,76376,114960,114960,40803,114741,170443,378,170443,,,,
77425,77425,,FALSE,FALSE,,,,115263,,,77445,76377,114961,114961,40804,114742,170444,735,170444,,,,
77426,77426,,FALSE,FALSE,,,,115264,,,77446,76378,114962,114962,40805,114743,170445,483,170445,,,,
77427,77427,,FALSE,FALSE,,,,115265,,,77447,76379,114963,114963,40806,114744,170446,835,170446,,,,
77428,77428,,FALSE,FALSE,,,,115266,,,77448,76380,114964,114964,40807,114745,170447,882,170447,,,,
77429,77429,,FALSE,FALSE,,,,115267,,,77449,76381,114965,114965,40808,114746,170448,499,170448,,,,
77430,77430,,FALSE,FALSE,,,,115268,,,77450,76382,114966,114966,40809,114747,170449,1319,170449,,,,
77431,77431,,FALSE,FALSE,,,,115269,,,77451,76383,114967,114967,40810,114748,170450,1442,170450,,,,
77432,77432,,FALSE,FALSE,,,,115270,,,77452,76384,114968,114968,40811,114749,170451,1075,170451,,,,
77433,77433,,FALSE,FALSE,,,,115271,,,77453,76385,114969,114969,40812,114750,170452,0,170452,,,,
77434,77434,,FALSE,FALSE,,,,115272,,,77454,76386,114970,114970,40813,114751,170453,2442,170453,,,,
77435,77435,,FALSE,FALSE,,,,115273,,,77455,76387,114971,114971,40814,114752,170454,1248,170454,,,,
77436,77436,,FALSE,FALSE,,,,115274,,,77456,76388,114972,114972,40815,114753,170455,832,170455,,,,
77437,77437,,FALSE,FALSE,,,,115275,,,77457,76389,114973,114973,40816,114754,170456,837,170456,,,,
77438,77438,,FALSE,FALSE,,,,115276,,,77458,76390,114974,114974,40817,114755,170457,499,170457,,,,
77439,77439,,FALSE,FALSE,,,,115277,,,77459,76391,114975,114975,40818,114756,170458,467,170458,,,,
77440,77440,,FALSE,FALSE,,,,115278,,,77460,76392,114976,114976,40819,114757,170459,596,170459,,,,
77441,77441,,FALSE,FALSE,,,,115279,,,77461,76393,114977,114977,40820,114758,170460,647,170460,,,,
77442,77442,,FALSE,FALSE,,,,115280,,,77462,76394,114978,114978,40821,114759,170461,588,170461,,,,
77443,77443,,FALSE,FALSE,,,,115281,,,77463,76395,114979,114979,40822,114760,170462,397,170462,,,,
77444,77444,,TRUE,TRUE,,,,115282,,,77464,76396,114980,114980,40823,114761,170463,735,170463,,,,
77445,77445,,FALSE,FALSE,,,,115283,,,77465,76397,114981,114981,40824,114762,170464,378,170464,,,,
77446,77446,,FALSE,FALSE,,,,115284,,,77466,76398,114982,114982,40825,114763,170465,336,170465,,,,
77447,77447,,FALSE,FALSE,,,,115285,,,77467,76399,114983,114983,40826,114764,170466,1245,170466,,,,
77448,77448,,FALSE,FALSE,,,,115286,,,77468,76400,114984,114984,40827,114765,170467,549,170467,,,,
77449,77449,,FALSE,FALSE,,,,115287,,,77469,76401,114985,114985,40828,114766,170468,685,170468,,,,
77450,77450,,FALSE,FALSE,,,,115288,,,77470,76402,114986,114986,40829,114767,170469,969,170469,,,,
77451,77451,,FALSE,FALSE,,,,115289,,,77471,76403,114987,114987,40830,114768,170470,336,170470,,,,
77452,77452,,FALSE,FALSE,,,,115290,,,77472,76404,114988,114988,40831,114769,170471,382,170471,,,,
77453,77453,,FALSE,FALSE,,,,115291,,,77473,76405,114989,114989,40832,114770,170472,487,170472,,,,
77454,77454,,FALSE,FALSE,,,,115292,,,77474,76406,114990,114990,40833,114771,170473,789,170473,,,,
77455,77455,,FALSE,FALSE,,,,115293,,,77475,76407,114991,114991,40834,114772,170474,960,170474,,,,
77456,77456,,FALSE,FALSE,,,,115294,,,77476,76408,114992,114992,40835,114773,170475,499,170475,,,,
77457,77457,,FALSE,FALSE,,,,115295,,,77477,76409,114993,114993,40836,114774,170476,597,170476,,,,
77458,77458,,FALSE,FALSE,,,,115296,,,77478,76410,114994,114994,40837,114775,170477,422,170477,,,,
77459,77459,,FALSE,FALSE,,,,115297,,,77479,76411,114995,114995,40838,114776,170478,386,170478,,,,
77460,77460,,FALSE,FALSE,,,,115298,,,77480,76412,114996,114996,40839,114777,170479,0,170479,,,,
77461,77461,,FALSE,FALSE,,,,115299,,,77481,76413,114997,114997,40840,114778,170480,688,170480,,,,
77462,77462,,FALSE,FALSE,,,,115300,,,77482,76414,114998,114998,40841,114779,170481,387,170481,,,,
77463,77463,,FALSE,FALSE,,,,115301,,,77483,76415,114999,114999,40842,114780,170482,613,170482,,,,
77464,77464,,FALSE,FALSE,,,,115302,,,77484,76416,115000,115000,40843,114781,170483,435,170483,,,,
77465,77465,,FALSE,FALSE,,,,115303,,,77485,76417,115001,115001,40844,114782,170484,0,170484,,,,
77466,77466,,FALSE,FALSE,,,,115304,,,77486,76418,115002,115002,40845,114783,170485,1125,170485,,,,
77467,77467,,FALSE,FALSE,,,,115305,,,77487,76419,115003,115003,40846,114784,170486,1442,170486,,,,
77468,77468,,FALSE,FALSE,,,,115306,,,77488,76420,115004,115004,40847,114785,170487,292,170487,,,,
77469,77469,,FALSE,FALSE,,,,115307,,,77489,76421,115005,115005,40848,114786,170488,788,170488,,,,
77470,77470,,FALSE,FALSE,,,,115308,,,77490,76422,115006,115006,40849,114787,170489,1192,170489,,,,
77471,77471,,FALSE,FALSE,,,,115309,,,77491,76423,115007,115007,40850,114788,170490,550,170490,,,,
77472,77472,,FALSE,FALSE,,,,115310,,,77492,76424,115008,115008,40851,114789,170491,369,170491,,,,
77473,77473,,FALSE,FALSE,,,,115311,,,77493,76425,115009,115009,40852,114790,170492,625,170492,,,,
77474,77474,,FALSE,FALSE,,,,115312,,,77494,76426,115010,115010,40853,114791,170493,1319,170493,,,,
77475,77475,,FALSE,FALSE,,,,115313,,,77495,76427,115011,115011,40854,114792,170494,940,170494,,,,
77476,77476,,FALSE,FALSE,,,,115314,,,77496,76428,115012,115012,40855,114793,170495,471,170495,,,,
77477,77477,,FALSE,FALSE,,,,115315,,,77497,76429,115013,115013,40856,114794,170496,1125,170496,,,,
77478,77478,,FALSE,FALSE,,,,115316,,,77498,76430,115014,115014,40857,114795,170497,969,170497,,,,
77479,77479,,FALSE,FALSE,,,,115317,,,77499,76431,115015,115015,40858,114796,170498,372,170498,,,,
77480,77480,,FALSE,FALSE,,,,115318,,,77500,76432,115016,115016,40859,114797,170499,292,170499,,,,
77481,77481,,FALSE,FALSE,,,,115319,,,77501,76433,115017,115017,40860,114798,170500,625,170500,,,,
77482,77482,,FALSE,FALSE,,,,115320,,,77502,76434,115018,115018,40861,114799,170501,471,170501,,,,
77483,77483,,FALSE,FALSE,,,,115321,,,77503,76435,115019,115019,40862,114800,170502,471,170502,,,,
77484,77484,,FALSE,FALSE,,,,115322,,,77504,76436,115020,115020,40863,114801,170503,499,170503,,,,
77485,77485,,FALSE,FALSE,,,,115323,,,77505,76437,115021,115021,40864,114802,170504,511,170504,,,,
77486,77486,,FALSE,FALSE,,,,115324,,,77506,76438,115022,115022,40865,114803,170505,461,170505,,,,
77487,77487,,FALSE,FALSE,,,,115325,,,77507,76439,115023,115023,40866,114804,170506,725,170506,,,,
77488,77488,,FALSE,FALSE,,,,115326,,,77508,76440,115024,115024,40867,114805,170507,368,170507,,,,
77489,77489,,FALSE,FALSE,,,,115327,,,77509,76441,115025,115025,40868,114806,170508,543,170508,,,,
77490,77490,,FALSE,FALSE,,,,115328,,,77510,76442,115026,115026,40869,114807,170509,1319,170509,,,,
77491,77491,,FALSE,FALSE,,,,115329,,,77511,76443,115027,115027,40870,114808,170510,588,170510,,,,
77492,77492,,FALSE,FALSE,,,,115330,,,77512,76444,115028,115028,40871,114809,170511,0,170511,,,,
77493,77493,,FALSE,FALSE,,,,115331,,,77513,76445,115029,115029,40872,114810,170512,818,170512,,,,
77494,77494,,FALSE,FALSE,,,,115332,,,77514,76446,115030,115030,40873,114811,170513,499,170513,,,,
77495,77495,,FALSE,FALSE,,,,115333,,,77515,76447,115031,115031,40874,114812,170514,782,170514,,,,
77496,77496,,FALSE,FALSE,,,,115334,,,77516,76448,115032,115032,40875,114813,170515,612,170515,,,,
77497,77497,,FALSE,FALSE,,,,115335,,,77517,76449,115033,115033,40876,114814,170516,0,170516,,,,
77498,77498,,FALSE,FALSE,,,,115336,,,77518,76450,115034,115034,40877,114815,170517,405,170517,,,,
77499,77499,,FALSE,FALSE,,,,115337,,,77519,76451,115035,115035,40878,114816,170518,1075,170518,,,,
77500,77500,,FALSE,FALSE,,,,115338,,,77520,76452,115036,115036,40879,114817,170519,577,170519,,,,
77501,77501,,FALSE,FALSE,,,,115339,,,77521,76453,115037,115037,40880,114818,170520,541,170520,,,,
77502,77502,,FALSE,FALSE,,,,115340,,,77522,76454,115038,115038,40881,114819,170521,441,170521,,,,
77503,77503,,FALSE,FALSE,,,,115341,,,77523,76455,115039,115039,40882,114820,170522,521,170522,,,,
77504,77504,,FALSE,FALSE,,,,115342,,,77524,76456,115040,115040,40883,114821,170523,550,170523,,,,
77505,77505,,FALSE,FALSE,,,,115343,,,77525,76457,115041,115041,40884,114822,170524,649,170524,,,,
77506,77506,,FALSE,FALSE,,,,115344,,,77526,76458,115042,115042,40885,114823,170525,1442,170525,,,,
77507,77507,,FALSE,FALSE,,,,115345,,,77527,76459,115043,115043,40886,114824,170526,735,170526,,,,
77508,77508,,FALSE,FALSE,,,,115346,,,77528,76460,115044,115044,40887,114825,170527,581,170527,,,,
77509,77509,,FALSE,FALSE,,,,115347,,,77529,76461,115045,115045,40888,114826,170528,382,170528,,,,
77510,77510,,FALSE,FALSE,,,,115348,,,77530,76462,115046,115046,40889,114827,170529,792,170529,,,,
77511,77511,,FALSE,FALSE,,,,115349,,,77531,76463,115047,115047,40890,114828,170530,435,170530,,,,
77512,77512,,FALSE,FALSE,,,,115350,,,77532,76464,115048,115048,40891,114829,170531,1033,170531,,,,
77513,77513,,FALSE,FALSE,,,,115351,,,77533,76465,115049,115049,40892,114830,170532,573,170532,,,,
77514,77514,,FALSE,FALSE,,,,115352,,,77534,76466,115050,115050,40893,114831,170533,315,170533,,,,
77515,77515,,FALSE,FALSE,,,,115353,,,77535,76467,115051,115051,40894,114832,170534,827,170534,,,,
77516,77516,,FALSE,FALSE,,,,115354,,,77536,76468,115052,115052,40895,114833,170535,522,170535,,,,
77517,77517,,FALSE,FALSE,,,,115355,,,77537,76469,115053,115053,40896,114834,170536,550,170536,,,,
77518,77518,,FALSE,FALSE,,,,115356,,,77538,76470,115054,115054,40897,114835,170537,842,170537,,,,
77519,77519,,FALSE,FALSE,,,,115357,,,77539,76471,115055,115055,40898,114836,170538,909,170538,,,,
77520,77520,,FALSE,FALSE,,,,115358,,,77540,76472,115056,115056,40899,114837,170539,573,170539,,,,
77521,77521,,FALSE,FALSE,,,,115359,,,77541,76473,115057,115057,40900,114838,170540,307,170540,,,,
77522,77522,,FALSE,FALSE,,,,115360,,,77542,76474,115058,115058,40901,114839,170541,487,170541,,,,
77523,77523,,FALSE,FALSE,,,,115361,,,77543,76475,115059,115059,40902,114840,170542,667,170542,,,,
77524,77524,,FALSE,FALSE,,,,115362,,,77544,76476,115060,115060,40903,114841,170543,1432,170543,,,,
77525,77525,,FALSE,FALSE,,,,115363,,,77545,76477,115061,115061,40904,114842,170544,540,170544,,,,
77526,77526,,FALSE,FALSE,,,,115364,,,77546,76478,115062,115062,40905,114843,170545,698,170545,,,,
77527,77527,,FALSE,FALSE,,,,115365,,,77547,76479,115063,115063,40906,114844,170546,607,170546,,,,
77528,77528,,FALSE,FALSE,,,,115366,,,77548,76480,115064,115064,40907,114845,170547,343,170547,,,,
77529,77529,,FALSE,FALSE,,,,115367,,,77549,76481,115065,115065,40908,114846,170548,487,170548,,,,
77530,77530,,FALSE,FALSE,,,,115368,,,77550,76482,115066,115066,40909,114847,170549,979,170549,,,,
77531,77531,,FALSE,FALSE,,,,115369,,,77551,76483,115067,115067,40910,114848,170550,606,170550,,,,
77532,77532,,FALSE,FALSE,,,,115370,,,77552,76484,115068,115068,40911,114849,170551,562,170551,,,,
77533,77533,,FALSE,FALSE,,,,115371,,,77553,76485,115069,115069,40912,114850,170552,700,170552,,,,
77534,77534,,FALSE,FALSE,,,,115372,,,77554,76486,115070,115070,40913,114851,170553,735,170553,,,,
77535,77535,,FALSE,FALSE,,,,115373,,,77555,76487,115071,115071,40914,114852,170554,622,170554,,,,
77536,77536,,FALSE,FALSE,,,,115374,,,77556,76488,115072,115072,40915,114853,170555,1398,170555,,,,
77537,77537,,FALSE,FALSE,,,,115375,,,77557,76489,115073,115073,40916,114854,170556,499,170556,,,,
77538,77538,,FALSE,FALSE,,,,115376,,,77558,76490,115074,115074,40917,114855,170557,430,170557,,,,
77539,77539,,FALSE,FALSE,,,,115377,,,77559,76491,115075,115075,40918,114856,170558,387,170558,,,,
77540,77540,,FALSE,FALSE,,,,115378,,,77560,76492,115076,115076,40919,114857,170559,487,170559,,,,
77541,77541,,FALSE,FALSE,,,,115379,,,77561,76493,115077,115077,40920,114858,170560,0,170560,,,,
77542,77542,,FALSE,FALSE,,,,115380,,,77562,76494,115078,115078,40921,114859,170561,1352,170561,,,,
77543,77543,,FALSE,FALSE,,,,115381,,,77563,76495,115079,115079,40922,114860,170562,499,170562,,,,
77544,77544,,FALSE,FALSE,,,,115382,,,77564,76496,115080,115080,40923,114861,170563,544,170563,,,,
77545,77545,,FALSE,FALSE,,,,115383,,,77565,76497,115081,115081,40924,114862,170564,0,170564,,,,
77546,77546,,FALSE,FALSE,,,,115384,,,77566,76498,115082,115082,40925,114863,170565,1249,170565,,,,
77547,77547,,FALSE,FALSE,,,,115385,,,77567,76499,115083,115083,40926,114864,170566,735,170566,,,,
77548,77548,,FALSE,FALSE,,,,115386,,,77568,76500,115084,115084,40927,114865,170567,0,170567,,,,
77549,77549,,FALSE,FALSE,,,,115387,,,77569,76501,115085,115085,40928,114866,170568,1319,170568,,,,
77550,77550,,FALSE,FALSE,,,,115388,,,77570,76502,115086,115086,40929,114867,170569,502,170569,,,,
77551,77551,,FALSE,FALSE,,,,115389,,,77571,76503,115087,115087,40930,114868,170570,529,170570,,,,
77552,77552,,FALSE,FALSE,,,,115390,,,77572,76504,115088,115088,40931,114869,170571,842,170571,,,,
77553,77553,,FALSE,FALSE,,,,115391,,,77573,76505,115089,115089,40932,114870,170572,487,170572,,,,
77554,77554,,FALSE,FALSE,,,,115392,,,77574,76506,115090,115090,40933,114871,170573,543,170573,,,,
77555,77555,,FALSE,FALSE,,,,115393,,,77575,76507,115091,115091,40934,114872,170574,543,170574,,,,
77556,77556,,FALSE,FALSE,,,,115394,,,77576,76508,115092,115092,40935,114873,170575,292,170575,,,,
77557,77557,,FALSE,FALSE,,,,115395,,,77577,76509,115093,115093,40936,114874,170576,595,170576,,,,
77558,77558,,FALSE,FALSE,,,,115396,,,77578,76510,115094,115094,40937,114875,170577,499,170577,,,,
77559,77559,,FALSE,FALSE,,,,115397,,,77579,76511,115095,115095,40938,114876,170578,842,170578,,,,
77560,77560,,FALSE,FALSE,,,,115398,,,77580,76512,115096,115096,40939,114877,170579,369,170579,,,,
77561,77561,,FALSE,FALSE,,,,115399,,,77581,76513,115097,115097,40940,114878,170580,410,170580,,,,
77562,77562,,FALSE,FALSE,,,,115400,,,77582,76514,115098,115098,40941,114879,170581,464,170581,,,,
77563,77563,,FALSE,FALSE,,,,115401,,,77583,76515,115099,115099,40942,114880,170582,292,170582,,,,
77564,77564,,FALSE,FALSE,,,,115402,,,77584,76516,115100,115100,40943,114881,170583,629,170583,,,,
77565,77565,,FALSE,FALSE,,,,115403,,,77585,76517,115101,115101,40944,114882,170584,1125,170584,,,,
77566,77566,,FALSE,FALSE,,,,115404,,,77586,76518,115102,115102,40945,114883,170585,1268,170585,,,,
77567,77567,,FALSE,FALSE,,,,115405,,,77587,76519,115103,115103,40946,114884,170586,588,170586,,,,
77568,77568,,FALSE,FALSE,,,,115406,,,77588,76520,115104,115104,40947,114885,170587,353,170587,,,,
77569,77569,,FALSE,FALSE,,,,115407,,,77589,76521,115105,115105,40948,114886,170588,838,170588,,,,
77570,77570,,FALSE,FALSE,,,,115408,,,77590,76522,115106,115106,40949,114887,170589,588,170589,,,,
77571,77571,,FALSE,FALSE,,,,115409,,,77591,76523,115107,115107,40950,114888,170590,776,170590,,,,
77572,77572,,FALSE,FALSE,,,,115410,,,77592,76524,115108,115108,40951,114889,170591,728,170591,,,,
77573,77573,,FALSE,FALSE,,,,115411,,,77593,76525,115109,115109,40952,114890,170592,461,170592,,,,
77574,77574,,FALSE,FALSE,,,,115412,,,77594,76526,115110,115110,40953,114891,170593,435,170593,,,,
77575,77575,,FALSE,FALSE,,,,115413,,,77595,76527,115111,115111,40954,114892,170594,607,170594,,,,
77576,77576,,FALSE,FALSE,,,,115414,,,77596,76528,115112,115112,40955,114893,170595,760,170595,,,,
77577,77577,,FALSE,FALSE,,,,115415,,,77597,76529,115113,115113,40956,114894,170596,979,170596,,,,
77578,77578,,FALSE,FALSE,,,,115416,,,77598,76530,115114,115114,40957,114895,170597,382,170597,,,,
77579,77579,,FALSE,FALSE,,,,115417,,,77599,76531,115115,115115,40958,114896,170598,612,170598,,,,
77580,77580,,FALSE,FALSE,,,,115418,,,77600,76532,115116,115116,40959,114897,170599,387,170599,,,,
77581,77581,,FALSE,FALSE,,,,115419,,,77601,76533,115117,115117,40960,114898,170600,292,170600,,,,
77582,77582,,FALSE,FALSE,,,,115420,,,77602,76534,115118,115118,40961,114899,170601,499,170601,,,,
77583,77583,,FALSE,FALSE,,,,115421,,,77603,76535,115119,115119,40962,114900,170602,540,170602,,,,
77584,77584,,FALSE,FALSE,,,,115422,,,77604,76536,115120,115120,40963,114901,170603,507,170603,,,,
77585,77585,,FALSE,FALSE,,,,115423,,,77605,76537,115121,115121,40964,114902,170604,554,170604,,,,
77586,77586,,FALSE,FALSE,,,,115424,,,77606,76538,115122,115122,40965,114903,170605,735,170605,,,,
77587,77587,,FALSE,FALSE,,,,115425,,,77607,76539,115123,115123,40966,114904,170606,725,170606,,,,
77588,77588,,FALSE,FALSE,,,,115426,,,77608,76540,115124,115124,40967,114905,170607,507,170607,,,,
77589,77589,,FALSE,FALSE,,,,115427,,,77609,76541,115125,115125,40968,114906,170608,698,170608,,,,
77590,77590,,FALSE,FALSE,,,,115428,,,77610,76542,115126,115126,40969,114907,170609,435,170609,,,,
77591,77591,,FALSE,FALSE,,,,115429,,,77611,76543,115127,115127,40970,114908,170610,435,170610,,,,
77592,77592,,FALSE,FALSE,,,,115430,,,77612,76544,115128,115128,40971,114909,170611,1419,170611,,,,
77593,77593,,FALSE,FALSE,,,,115431,,,77613,76545,115129,115129,40972,114910,170612,845,170612,,,,
77594,77594,,FALSE,FALSE,,,,115432,,,77614,76546,115130,115130,40973,114911,170613,308,170613,,,,
77595,77595,,FALSE,FALSE,,,,115433,,,77615,76547,115131,115131,40974,114912,170614,435,170614,,,,
77596,77596,,FALSE,FALSE,,,,115434,,,77616,76548,115132,115132,40975,114913,170615,735,170615,,,,
77597,77597,,FALSE,FALSE,,,,115435,,,77617,76549,115133,115133,40976,114914,170616,550,170616,,,,
77598,77598,,FALSE,FALSE,,,,115436,,,77618,76550,115134,115134,40977,114915,170617,1442,170617,,,,
77599,77599,,FALSE,FALSE,,,,115437,,,77619,76551,115135,115135,40978,114916,170618,643,170618,,,,
77600,77600,,FALSE,FALSE,,,,115438,,,77620,76552,115136,115136,40979,114917,170619,292,170619,,,,
77601,77601,,FALSE,FALSE,,,,115439,,,77621,76553,115137,115137,40980,114918,170620,406,170620,,,,
77602,77602,,FALSE,FALSE,,,,115440,,,77622,76554,115138,115138,40981,114919,170621,666,170621,,,,
77603,77603,,FALSE,FALSE,,,,115441,,,77623,76555,115139,115139,40982,114920,170622,278,170622,,,,
77604,77604,,FALSE,FALSE,,,,115442,,,77624,76556,115140,115140,40983,114921,170623,369,170623,,,,
77605,77605,,FALSE,FALSE,,,,115443,,,77625,76557,115141,115141,40984,114922,170624,512,170624,,,,
77606,77606,,FALSE,FALSE,,,,115444,,,77626,76558,115142,115142,40985,114923,170625,292,170625,,,,
77607,77607,,FALSE,FALSE,,,,115445,,,77627,76559,115143,115143,40986,114924,170626,698,170626,,,,
77608,77608,,FALSE,FALSE,,,,115446,,,77628,76560,115144,115144,40987,114925,170627,349,170627,,,,
77609,77609,,FALSE,FALSE,,,,115447,,,77629,76561,115145,115145,40988,114926,170628,382,170628,,,,
77610,77610,,FALSE,FALSE,,,,115448,,,77630,76562,115146,115146,40989,114927,170629,786,170629,,,,
77611,77611,,FALSE,FALSE,,,,115449,,,77631,76563,115147,115147,40990,114928,170630,792,170630,,,,
77612,77612,,FALSE,FALSE,,,,115450,,,77632,76564,115148,115148,40991,114929,170631,431,170631,,,,
77613,77613,,FALSE,FALSE,,,,115451,,,77633,76565,115149,115149,40992,114930,170632,522,170632,,,,
77614,77614,,FALSE,FALSE,,,,115452,,,77634,76566,115150,115150,40993,114931,170633,558,170633,,,,
77615,77615,,FALSE,FALSE,,,,115453,,,77635,76567,115151,115151,40994,114932,170634,521,170634,,,,
